pkmn_id|name|stat|effort|transformar_datetime
756|attack|45|0|2024-08-17 12:10:02.328438
756|defense|80|0|2024-08-17 12:10:02.328438
756|special-attack|90|0|2024-08-17 12:10:02.328438
756|special-defense|100|2|2024-08-17 12:10:02.328438
756|speed|30|0|2024-08-17 12:10:02.328438
757|hp|48|0|2024-08-17 12:10:02.328438
757|attack|44|0|2024-08-17 12:10:02.328438
757|defense|40|0|2024-08-17 12:10:02.328438
757|special-attack|71|0|2024-08-17 12:10:02.328438
757|special-defense|40|0|2024-08-17 12:10:02.328438
757|speed|77|1|2024-08-17 12:10:02.328438
758|hp|68|0|2024-08-17 12:10:02.328438
758|attack|64|0|2024-08-17 12:10:02.328438
758|defense|60|0|2024-08-17 12:10:02.328438
758|special-attack|111|0|2024-08-17 12:10:02.328438
758|special-defense|60|0|2024-08-17 12:10:02.328438
758|speed|117|2|2024-08-17 12:10:02.328438
759|hp|70|0|2024-08-17 12:10:02.328438
759|attack|75|1|2024-08-17 12:10:02.328438
759|defense|50|0|2024-08-17 12:10:02.328438
759|special-attack|45|0|2024-08-17 12:10:02.328438
759|special-defense|50|0|2024-08-17 12:10:02.328438
759|speed|50|0|2024-08-17 12:10:02.328438
760|hp|120|0|2024-08-17 12:10:02.328438
760|attack|125|2|2024-08-17 12:10:02.328438
760|defense|80|0|2024-08-17 12:10:02.328438
760|special-attack|55|0|2024-08-17 12:10:02.328438
760|special-defense|60|0|2024-08-17 12:10:02.328438
760|speed|60|0|2024-08-17 12:10:02.328438
761|hp|42|1|2024-08-17 12:10:02.328438
761|attack|30|0|2024-08-17 12:10:02.328438
761|defense|38|0|2024-08-17 12:10:02.328438
761|special-attack|30|0|2024-08-17 12:10:02.328438
761|special-defense|38|0|2024-08-17 12:10:02.328438
761|speed|32|0|2024-08-17 12:10:02.328438
762|hp|52|0|2024-08-17 12:10:02.328438
762|attack|40|0|2024-08-17 12:10:02.328438
762|defense|48|0|2024-08-17 12:10:02.328438
762|special-attack|40|0|2024-08-17 12:10:02.328438
762|special-defense|48|0|2024-08-17 12:10:02.328438
762|speed|62|2|2024-08-17 12:10:02.328438
763|hp|72|0|2024-08-17 12:10:02.328438
763|attack|120|3|2024-08-17 12:10:02.328438
763|defense|98|0|2024-08-17 12:10:02.328438
763|special-attack|50|0|2024-08-17 12:10:02.328438
763|special-defense|98|0|2024-08-17 12:10:02.328438
763|speed|72|0|2024-08-17 12:10:02.328438
764|hp|51|0|2024-08-17 12:10:02.328438
764|attack|52|0|2024-08-17 12:10:02.328438
764|defense|90|0|2024-08-17 12:10:02.328438
764|special-attack|82|0|2024-08-17 12:10:02.328438
764|special-defense|110|2|2024-08-17 12:10:02.328438
764|speed|100|0|2024-08-17 12:10:02.328438
765|hp|90|0|2024-08-17 12:10:02.328438
765|attack|60|0|2024-08-17 12:10:02.328438
765|defense|80|0|2024-08-17 12:10:02.328438
765|special-attack|90|0|2024-08-17 12:10:02.328438
765|special-defense|110|2|2024-08-17 12:10:02.328438
765|speed|60|0|2024-08-17 12:10:02.328438
766|hp|100|0|2024-08-17 12:10:02.328438
766|attack|120|2|2024-08-17 12:10:02.328438
766|defense|90|0|2024-08-17 12:10:02.328438
766|special-attack|40|0|2024-08-17 12:10:02.328438
766|special-defense|60|0|2024-08-17 12:10:02.328438
766|speed|80|0|2024-08-17 12:10:02.328438
767|hp|25|0|2024-08-17 12:10:02.328438
767|attack|35|0|2024-08-17 12:10:02.328438
767|defense|40|0|2024-08-17 12:10:02.328438
767|special-attack|20|0|2024-08-17 12:10:02.328438
767|special-defense|30|0|2024-08-17 12:10:02.328438
767|speed|80|1|2024-08-17 12:10:02.328438
768|hp|75|0|2024-08-17 12:10:02.328438
768|attack|125|0|2024-08-17 12:10:02.328438
768|defense|140|2|2024-08-17 12:10:02.328438
768|special-attack|60|0|2024-08-17 12:10:02.328438
768|special-defense|90|0|2024-08-17 12:10:02.328438
768|speed|40|0|2024-08-17 12:10:02.328438
769|hp|55|0|2024-08-17 12:10:02.328438
769|attack|55|0|2024-08-17 12:10:02.328438
769|defense|80|1|2024-08-17 12:10:02.328438
769|special-attack|70|0|2024-08-17 12:10:02.328438
769|special-defense|45|0|2024-08-17 12:10:02.328438
769|speed|15|0|2024-08-17 12:10:02.328438
770|hp|85|0|2024-08-17 12:10:02.328438
770|attack|75|0|2024-08-17 12:10:02.328438
770|defense|110|2|2024-08-17 12:10:02.328438
770|special-attack|100|0|2024-08-17 12:10:02.328438
770|special-defense|75|0|2024-08-17 12:10:02.328438
770|speed|35|0|2024-08-17 12:10:02.328438
771|hp|55|0|2024-08-17 12:10:02.328438
771|attack|60|0|2024-08-17 12:10:02.328438
771|defense|130|0|2024-08-17 12:10:02.328438
771|special-attack|30|0|2024-08-17 12:10:02.328438
771|special-defense|130|2|2024-08-17 12:10:02.328438
771|speed|5|0|2024-08-17 12:10:02.328438
772|hp|95|2|2024-08-17 12:10:02.328438
772|attack|95|0|2024-08-17 12:10:02.328438
772|defense|95|0|2024-08-17 12:10:02.328438
772|special-attack|95|0|2024-08-17 12:10:02.328438
772|special-defense|95|0|2024-08-17 12:10:02.328438
772|speed|59|0|2024-08-17 12:10:02.328438
773|hp|95|3|2024-08-17 12:10:02.328438
773|attack|95|0|2024-08-17 12:10:02.328438
773|defense|95|0|2024-08-17 12:10:02.328438
773|special-attack|95|0|2024-08-17 12:10:02.328438
773|special-defense|95|0|2024-08-17 12:10:02.328438
773|speed|95|0|2024-08-17 12:10:02.328438
774|hp|60|0|2024-08-17 12:10:02.328438
774|attack|60|0|2024-08-17 12:10:02.328438
774|defense|100|1|2024-08-17 12:10:02.328438
774|special-attack|60|0|2024-08-17 12:10:02.328438
774|special-defense|100|1|2024-08-17 12:10:02.328438
774|speed|60|0|2024-08-17 12:10:02.328438
775|hp|65|0|2024-08-17 12:10:02.328438
775|attack|115|2|2024-08-17 12:10:02.328438
775|defense|65|0|2024-08-17 12:10:02.328438
775|special-attack|75|0|2024-08-17 12:10:02.328438
775|special-defense|95|0|2024-08-17 12:10:02.328438
775|speed|65|0|2024-08-17 12:10:02.328438
776|hp|60|0|2024-08-17 12:10:02.328438
776|attack|78|0|2024-08-17 12:10:02.328438
776|defense|135|2|2024-08-17 12:10:02.328438
776|special-attack|91|0|2024-08-17 12:10:02.328438
776|special-defense|85|0|2024-08-17 12:10:02.328438
776|speed|36|0|2024-08-17 12:10:02.328438
777|hp|65|0|2024-08-17 12:10:02.328438
777|attack|98|2|2024-08-17 12:10:02.328438
777|defense|63|0|2024-08-17 12:10:02.328438
777|special-attack|40|0|2024-08-17 12:10:02.328438
777|special-defense|73|0|2024-08-17 12:10:02.328438
777|speed|96|0|2024-08-17 12:10:02.328438
778|hp|55|0|2024-08-17 12:10:02.328438
778|attack|90|0|2024-08-17 12:10:02.328438
778|defense|80|0|2024-08-17 12:10:02.328438
778|special-attack|50|0|2024-08-17 12:10:02.328438
778|special-defense|105|2|2024-08-17 12:10:02.328438
778|speed|96|0|2024-08-17 12:10:02.328438
779|hp|68|0|2024-08-17 12:10:02.328438
779|attack|105|2|2024-08-17 12:10:02.328438
779|defense|70|0|2024-08-17 12:10:02.328438
779|special-attack|70|0|2024-08-17 12:10:02.328438
779|special-defense|70|0|2024-08-17 12:10:02.328438
779|speed|92|0|2024-08-17 12:10:02.328438
780|hp|78|0|2024-08-17 12:10:02.328438
780|attack|60|0|2024-08-17 12:10:02.328438
780|defense|85|0|2024-08-17 12:10:02.328438
780|special-attack|135|2|2024-08-17 12:10:02.328438
780|special-defense|91|0|2024-08-17 12:10:02.328438
780|speed|36|0|2024-08-17 12:10:02.328438
781|hp|70|0|2024-08-17 12:10:02.328438
781|attack|131|2|2024-08-17 12:10:02.328438
781|defense|100|0|2024-08-17 12:10:02.328438
781|special-attack|86|0|2024-08-17 12:10:02.328438
781|special-defense|90|0|2024-08-17 12:10:02.328438
781|speed|40|0|2024-08-17 12:10:02.328438
782|hp|45|0|2024-08-17 12:10:02.328438
782|attack|55|0|2024-08-17 12:10:02.328438
782|defense|65|1|2024-08-17 12:10:02.328438
782|special-attack|45|0|2024-08-17 12:10:02.328438
782|special-defense|45|0|2024-08-17 12:10:02.328438
782|speed|45|0|2024-08-17 12:10:02.328438
783|hp|55|0|2024-08-17 12:10:02.328438
783|attack|75|0|2024-08-17 12:10:02.328438
783|defense|90|2|2024-08-17 12:10:02.328438
783|special-attack|65|0|2024-08-17 12:10:02.328438
783|special-defense|70|0|2024-08-17 12:10:02.328438
783|speed|65|0|2024-08-17 12:10:02.328438
784|hp|75|0|2024-08-17 12:10:02.328438
784|attack|110|0|2024-08-17 12:10:02.328438
784|defense|125|3|2024-08-17 12:10:02.328438
784|special-attack|100|0|2024-08-17 12:10:02.328438
784|special-defense|105|0|2024-08-17 12:10:02.328438
784|speed|85|0|2024-08-17 12:10:02.328438
785|hp|70|0|2024-08-17 12:10:02.328438
785|attack|115|0|2024-08-17 12:10:02.328438
785|defense|85|0|2024-08-17 12:10:02.328438
785|special-attack|95|0|2024-08-17 12:10:02.328438
785|special-defense|75|0|2024-08-17 12:10:02.328438
785|speed|130|3|2024-08-17 12:10:02.328438
786|hp|70|0|2024-08-17 12:10:02.328438
786|attack|85|0|2024-08-17 12:10:02.328438
786|defense|75|0|2024-08-17 12:10:02.328438
786|special-attack|130|3|2024-08-17 12:10:02.328438
786|special-defense|115|0|2024-08-17 12:10:02.328438
786|speed|95|0|2024-08-17 12:10:02.328438
787|hp|70|0|2024-08-17 12:10:02.328438
787|attack|130|3|2024-08-17 12:10:02.328438
787|defense|115|0|2024-08-17 12:10:02.328438
787|special-attack|85|0|2024-08-17 12:10:02.328438
787|special-defense|95|0|2024-08-17 12:10:02.328438
787|speed|75|0|2024-08-17 12:10:02.328438
788|hp|70|0|2024-08-17 12:10:02.328438
788|attack|75|0|2024-08-17 12:10:02.328438
788|defense|115|0|2024-08-17 12:10:02.328438
788|special-attack|95|0|2024-08-17 12:10:02.328438
788|special-defense|130|3|2024-08-17 12:10:02.328438
788|speed|85|0|2024-08-17 12:10:02.328438
789|hp|43|1|2024-08-17 12:10:02.328438
789|attack|29|0|2024-08-17 12:10:02.328438
789|defense|31|0|2024-08-17 12:10:02.328438
789|special-attack|29|0|2024-08-17 12:10:02.328438
789|special-defense|31|0|2024-08-17 12:10:02.328438
789|speed|37|0|2024-08-17 12:10:02.328438
790|hp|43|0|2024-08-17 12:10:02.328438
790|attack|29|0|2024-08-17 12:10:02.328438
790|defense|131|1|2024-08-17 12:10:02.328438
790|special-attack|29|0|2024-08-17 12:10:02.328438
790|special-defense|131|1|2024-08-17 12:10:02.328438
790|speed|37|0|2024-08-17 12:10:02.328438
791|hp|137|0|2024-08-17 12:10:02.328438
791|attack|137|3|2024-08-17 12:10:02.328438
791|defense|107|0|2024-08-17 12:10:02.328438
791|special-attack|113|0|2024-08-17 12:10:02.328438
791|special-defense|89|0|2024-08-17 12:10:02.328438
791|speed|97|0|2024-08-17 12:10:02.328438
792|hp|137|0|2024-08-17 12:10:02.328438
792|attack|113|0|2024-08-17 12:10:02.328438
792|defense|89|0|2024-08-17 12:10:02.328438
792|special-attack|137|3|2024-08-17 12:10:02.328438
792|special-defense|107|0|2024-08-17 12:10:02.328438
792|speed|97|0|2024-08-17 12:10:02.328438
793|hp|109|0|2024-08-17 12:10:02.328438
793|attack|53|0|2024-08-17 12:10:02.328438
793|defense|47|0|2024-08-17 12:10:02.328438
793|special-attack|127|0|2024-08-17 12:10:02.328438
793|special-defense|131|3|2024-08-17 12:10:02.328438
793|speed|103|0|2024-08-17 12:10:02.328438
794|hp|107|0|2024-08-17 12:10:02.328438
794|attack|139|1|2024-08-17 12:10:02.328438
794|defense|139|2|2024-08-17 12:10:02.328438
794|special-attack|53|0|2024-08-17 12:10:02.328438
794|special-defense|53|0|2024-08-17 12:10:02.328438
794|speed|79|0|2024-08-17 12:10:02.328438
795|hp|71|0|2024-08-17 12:10:02.328438
795|attack|137|0|2024-08-17 12:10:02.328438
795|defense|37|0|2024-08-17 12:10:02.328438
795|special-attack|137|0|2024-08-17 12:10:02.328438
795|special-defense|37|0|2024-08-17 12:10:02.328438
795|speed|151|3|2024-08-17 12:10:02.328438
796|hp|83|0|2024-08-17 12:10:02.328438
796|attack|89|0|2024-08-17 12:10:02.328438
796|defense|71|0|2024-08-17 12:10:02.328438
796|special-attack|173|3|2024-08-17 12:10:02.328438
796|special-defense|71|0|2024-08-17 12:10:02.328438
796|speed|83|0|2024-08-17 12:10:02.328438
797|hp|97|0|2024-08-17 12:10:02.328438
797|attack|101|1|2024-08-17 12:10:02.328438
797|defense|103|1|2024-08-17 12:10:02.328438
797|special-attack|107|1|2024-08-17 12:10:02.328438
797|special-defense|101|0|2024-08-17 12:10:02.328438
797|speed|61|0|2024-08-17 12:10:02.328438
798|hp|59|0|2024-08-17 12:10:02.328438
798|attack|181|3|2024-08-17 12:10:02.328438
798|defense|131|0|2024-08-17 12:10:02.328438
798|special-attack|59|0|2024-08-17 12:10:02.328438
798|special-defense|31|0|2024-08-17 12:10:02.328438
798|speed|109|0|2024-08-17 12:10:02.328438
799|hp|223|3|2024-08-17 12:10:02.328438
799|attack|101|0|2024-08-17 12:10:02.328438
799|defense|53|0|2024-08-17 12:10:02.328438
799|special-attack|97|0|2024-08-17 12:10:02.328438
799|special-defense|53|0|2024-08-17 12:10:02.328438
799|speed|43|0|2024-08-17 12:10:02.328438
800|hp|97|0|2024-08-17 12:10:02.328438
800|attack|107|1|2024-08-17 12:10:02.328438
800|defense|101|0|2024-08-17 12:10:02.328438
800|special-attack|127|2|2024-08-17 12:10:02.328438
800|special-defense|89|0|2024-08-17 12:10:02.328438
800|speed|79|0|2024-08-17 12:10:02.328438
801|hp|80|0|2024-08-17 12:10:02.328438
801|attack|95|0|2024-08-17 12:10:02.328438
801|defense|115|0|2024-08-17 12:10:02.328438
801|special-attack|130|3|2024-08-17 12:10:02.328438
801|special-defense|115|0|2024-08-17 12:10:02.328438
801|speed|65|0|2024-08-17 12:10:02.328438
802|hp|90|0|2024-08-17 12:10:02.328438
802|attack|125|2|2024-08-17 12:10:02.328438
802|defense|80|0|2024-08-17 12:10:02.328438
802|special-attack|90|0|2024-08-17 12:10:02.328438
802|special-defense|90|0|2024-08-17 12:10:02.328438
802|speed|125|1|2024-08-17 12:10:02.328438
803|hp|67|0|2024-08-17 12:10:02.328438
803|attack|73|0|2024-08-17 12:10:02.328438
803|defense|67|0|2024-08-17 12:10:02.328438
803|special-attack|73|0|2024-08-17 12:10:02.328438
803|special-defense|67|0|2024-08-17 12:10:02.328438
803|speed|73|1|2024-08-17 12:10:02.328438
804|hp|73|0|2024-08-17 12:10:02.328438
804|attack|73|0|2024-08-17 12:10:02.328438
804|defense|73|0|2024-08-17 12:10:02.328438
804|special-attack|127|3|2024-08-17 12:10:02.328438
804|special-defense|73|0|2024-08-17 12:10:02.328438
804|speed|121|0|2024-08-17 12:10:02.328438
805|hp|61|0|2024-08-17 12:10:02.328438
805|attack|131|0|2024-08-17 12:10:02.328438
805|defense|211|3|2024-08-17 12:10:02.328438
805|special-attack|53|0|2024-08-17 12:10:02.328438
805|special-defense|101|0|2024-08-17 12:10:02.328438
805|speed|13|0|2024-08-17 12:10:02.328438
806|hp|53|0|2024-08-17 12:10:02.328438
806|attack|127|0|2024-08-17 12:10:02.328438
806|defense|53|0|2024-08-17 12:10:02.328438
806|special-attack|151|3|2024-08-17 12:10:02.328438
806|special-defense|79|0|2024-08-17 12:10:02.328438
806|speed|107|0|2024-08-17 12:10:02.328438
807|hp|88|0|2024-08-17 12:10:02.328438
807|attack|112|0|2024-08-17 12:10:02.328438
807|defense|75|0|2024-08-17 12:10:02.328438
807|special-attack|102|0|2024-08-17 12:10:02.328438
807|special-defense|80|0|2024-08-17 12:10:02.328438
807|speed|143|3|2024-08-17 12:10:02.328438
808|hp|46|0|2024-08-17 12:10:02.328438
808|attack|65|1|2024-08-17 12:10:02.328438
808|defense|65|0|2024-08-17 12:10:02.328438
808|special-attack|55|0|2024-08-17 12:10:02.328438
808|special-defense|35|0|2024-08-17 12:10:02.328438
808|speed|34|0|2024-08-17 12:10:02.328438
809|hp|135|0|2024-08-17 12:10:02.328438
809|attack|143|3|2024-08-17 12:10:02.328438
809|defense|143|0|2024-08-17 12:10:02.328438
809|special-attack|80|0|2024-08-17 12:10:02.328438
809|special-defense|65|0|2024-08-17 12:10:02.328438
809|speed|34|0|2024-08-17 12:10:02.328438
810|hp|50|0|2024-08-17 12:10:02.328438
810|attack|65|1|2024-08-17 12:10:02.328438
810|defense|50|0|2024-08-17 12:10:02.328438
810|special-attack|40|0|2024-08-17 12:10:02.328438
810|special-defense|40|0|2024-08-17 12:10:02.328438
810|speed|65|0|2024-08-17 12:10:02.328438
811|hp|70|0|2024-08-17 12:10:02.328438
811|attack|85|2|2024-08-17 12:10:02.328438
811|defense|70|0|2024-08-17 12:10:02.328438
811|special-attack|55|0|2024-08-17 12:10:02.328438
811|special-defense|60|0|2024-08-17 12:10:02.328438
811|speed|80|0|2024-08-17 12:10:02.328438
812|hp|100|0|2024-08-17 12:10:02.328438
812|attack|125|3|2024-08-17 12:10:02.328438
812|defense|90|0|2024-08-17 12:10:02.328438
812|special-attack|60|0|2024-08-17 12:10:02.328438
812|special-defense|70|0|2024-08-17 12:10:02.328438
812|speed|85|0|2024-08-17 12:10:02.328438
813|hp|50|0|2024-08-17 12:10:02.328438
813|attack|71|0|2024-08-17 12:10:02.328438
813|defense|40|0|2024-08-17 12:10:02.328438
813|special-attack|40|0|2024-08-17 12:10:02.328438
813|special-defense|40|0|2024-08-17 12:10:02.328438
813|speed|69|1|2024-08-17 12:10:02.328438
814|hp|65|0|2024-08-17 12:10:02.328438
814|attack|86|0|2024-08-17 12:10:02.328438
814|defense|60|0|2024-08-17 12:10:02.328438
814|special-attack|55|0|2024-08-17 12:10:02.328438
814|special-defense|60|0|2024-08-17 12:10:02.328438
814|speed|94|2|2024-08-17 12:10:02.328438
815|hp|80|0|2024-08-17 12:10:02.328438
815|attack|116|0|2024-08-17 12:10:02.328438
815|defense|75|0|2024-08-17 12:10:02.328438
815|special-attack|65|0|2024-08-17 12:10:02.328438
815|special-defense|75|0|2024-08-17 12:10:02.328438
815|speed|119|3|2024-08-17 12:10:02.328438
816|hp|50|0|2024-08-17 12:10:02.328438
816|attack|40|0|2024-08-17 12:10:02.328438
816|defense|40|0|2024-08-17 12:10:02.328438
816|special-attack|70|0|2024-08-17 12:10:02.328438
816|special-defense|40|1|2024-08-17 12:10:02.328438
816|speed|70|1|2024-08-17 12:10:02.328438
817|hp|65|0|2024-08-17 12:10:02.328438
817|attack|60|0|2024-08-17 12:10:02.328438
817|defense|55|0|2024-08-17 12:10:02.328438
817|special-attack|95|2|2024-08-17 12:10:02.328438
817|special-defense|55|0|2024-08-17 12:10:02.328438
817|speed|90|0|2024-08-17 12:10:02.328438
818|hp|70|0|2024-08-17 12:10:02.328438
818|attack|85|0|2024-08-17 12:10:02.328438
818|defense|65|0|2024-08-17 12:10:02.328438
818|special-attack|125|0|2024-08-17 12:10:02.328438
818|special-defense|65|0|2024-08-17 12:10:02.328438
818|speed|120|3|2024-08-17 12:10:02.328438
819|hp|70|1|2024-08-17 12:10:02.328438
819|attack|55|0|2024-08-17 12:10:02.328438
819|defense|55|0|2024-08-17 12:10:02.328438
819|special-attack|35|0|2024-08-17 12:10:02.328438
819|special-defense|35|0|2024-08-17 12:10:02.328438
819|speed|25|0|2024-08-17 12:10:02.328438
820|hp|120|2|2024-08-17 12:10:02.328438
820|attack|95|0|2024-08-17 12:10:02.328438
820|defense|95|0|2024-08-17 12:10:02.328438
820|special-attack|55|0|2024-08-17 12:10:02.328438
820|special-defense|75|0|2024-08-17 12:10:02.328438
820|speed|20|0|2024-08-17 12:10:02.328438
821|hp|38|0|2024-08-17 12:10:02.328438
821|attack|47|0|2024-08-17 12:10:02.328438
821|defense|35|0|2024-08-17 12:10:02.328438
821|special-attack|33|0|2024-08-17 12:10:02.328438
821|special-defense|35|0|2024-08-17 12:10:02.328438
821|speed|57|1|2024-08-17 12:10:02.328438
822|hp|68|0|2024-08-17 12:10:02.328438
822|attack|67|0|2024-08-17 12:10:02.328438
822|defense|55|0|2024-08-17 12:10:02.328438
822|special-attack|43|0|2024-08-17 12:10:02.328438
822|special-defense|55|0|2024-08-17 12:10:02.328438
822|speed|77|2|2024-08-17 12:10:02.328438
823|hp|98|0|2024-08-17 12:10:02.328438
823|attack|87|0|2024-08-17 12:10:02.328438
823|defense|105|3|2024-08-17 12:10:02.328438
823|special-attack|53|0|2024-08-17 12:10:02.328438
823|special-defense|85|0|2024-08-17 12:10:02.328438
823|speed|67|0|2024-08-17 12:10:02.328438
824|hp|25|0|2024-08-17 12:10:02.328438
824|attack|20|0|2024-08-17 12:10:02.328438
824|defense|20|0|2024-08-17 12:10:02.328438
824|special-attack|25|0|2024-08-17 12:10:02.328438
824|special-defense|45|1|2024-08-17 12:10:02.328438
824|speed|45|0|2024-08-17 12:10:02.328438
825|hp|50|0|2024-08-17 12:10:02.328438
825|attack|35|0|2024-08-17 12:10:02.328438
825|defense|80|0|2024-08-17 12:10:02.328438
825|special-attack|50|0|2024-08-17 12:10:02.328438
825|special-defense|90|2|2024-08-17 12:10:02.328438
825|speed|30|0|2024-08-17 12:10:02.328438
826|hp|60|0|2024-08-17 12:10:02.328438
826|attack|45|0|2024-08-17 12:10:02.328438
826|defense|110|0|2024-08-17 12:10:02.328438
826|special-attack|80|0|2024-08-17 12:10:02.328438
826|special-defense|120|3|2024-08-17 12:10:02.328438
826|speed|90|0|2024-08-17 12:10:02.328438
827|hp|40|0|2024-08-17 12:10:02.328438
827|attack|28|0|2024-08-17 12:10:02.328438
827|defense|28|0|2024-08-17 12:10:02.328438
827|special-attack|47|0|2024-08-17 12:10:02.328438
827|special-defense|52|1|2024-08-17 12:10:02.328438
827|speed|50|0|2024-08-17 12:10:02.328438
828|hp|70|0|2024-08-17 12:10:02.328438
828|attack|58|0|2024-08-17 12:10:02.328438
828|defense|58|0|2024-08-17 12:10:02.328438
828|special-attack|87|0|2024-08-17 12:10:02.328438
828|special-defense|92|2|2024-08-17 12:10:02.328438
828|speed|90|0|2024-08-17 12:10:02.328438
829|hp|40|0|2024-08-17 12:10:02.328438
829|attack|40|0|2024-08-17 12:10:02.328438
829|defense|60|0|2024-08-17 12:10:02.328438
829|special-attack|40|0|2024-08-17 12:10:02.328438
829|special-defense|60|1|2024-08-17 12:10:02.328438
829|speed|10|0|2024-08-17 12:10:02.328438
830|hp|60|0|2024-08-17 12:10:02.328438
830|attack|50|0|2024-08-17 12:10:02.328438
830|defense|90|0|2024-08-17 12:10:02.328438
830|special-attack|80|0|2024-08-17 12:10:02.328438
830|special-defense|120|2|2024-08-17 12:10:02.328438
830|speed|60|0|2024-08-17 12:10:02.328438
